_id,url,title,image_path,image_url,last_update,product_id,description_items,price,price_real,price_discount,off_percent,categories,main_category,category,subcategory
665d3542b28cc2dc2b0cfbb5,https://us.shein.com/2pcs-Pet-Chew-Knot-Rope-Toy-For-Teeth-Cleaning-And-Interactive-Play-Color-Random-p-35457877.html,"2pcs Pet Chew Knot Rope Toy For Teeth Cleaning And Interactive Play, Color Random",img/products/17157861162e6b344d960c2da66f753a776435779f_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/05/15/8b/17157861162e6b344d960c2da66f753a776435779f_thumbnail_220x293.webp,2024-06-03 00:15:14.794,sp2405150951821125,"{'color': 'multicolor', 'pattern type': 'striped', 'batteries included': 'no', 'material': 'polyester', 'power supply': 'none', 'applicable pet': 'cat/dog', 'composition': '100% polyester'}","From
$1.90",,1.9,,"['Pet Supplies', 'Pet Toys', 'Pet Chew Toys']",Pet Supplies,Pet Toys,Pet Chew Toys
665d3550b28cc2dc2b0cfbb7,https://us.shein.com/Universal-Pet-Summer-Clothes-For-Cats-And-Dogs-Breathable-Mesh-Letter-Printed-Thin-Top-Large-Size-For-Golden-Retrievers-And-Bichon-Frises-p-35453745.html,"Universal Pet Summer Clothes For Cats And Dogs, Breathable Mesh Letter Printed Thin Top, Large Size For Golden Retrievers And Bichon Frises",img/products/17158304372293a764684e3b45112c8ebe2b679a69_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/05/16/b0/17158304372293a764684e3b45112c8ebe2b679a69_thumbnail_220x293.webp,2024-06-03 00:15:28.677,sp2405169796778211,"{'color': 'green', 'pattern type': 'letter', 'material': 'fabric', 'applicable pet': 'cat/dog'}","From
$1.90",,1.9,,"['Pet Supplies', 'Pet Clothing', 'Pet Tops', 'Pet Tanks']",Pet Supplies,Pet Clothing,Pet Tops
665d356bb28cc2dc2b0cfbba,https://us.shein.com/White-Leather-Stainless-Steel-Pet-Pendant-Necklace-p-35423879.html,White Leather Stainless Steel Pet Pendant Necklace,img/products/1715847753aecfd421cedd53fc78e0c6fce12b870c_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/05/16/f8/1715847753aecfd421cedd53fc78e0c6fce12b870c_thumbnail_220x293.webp,2024-06-03 00:15:55.242,sp2404161898053743,"{'color': 'white', 'pattern type': 'plain', 'applicable pet': 'cat/dog', 'material': 'stainless steel', 'composition': '100% polyurethane'}","From
$1.90",,1.9,,"['Pet Supplies', 'Pet Accessories', 'Pet Necklaces']",Pet Supplies,Pet Accessories,Pet Necklaces
665d35ceb28cc2dc2b0cfbc7,https://us.shein.com/1pc-Dog-Muzzle-Guard-Anti-Barking-Anti-Biting-Anti-Chewing-Mouth-Mask-For-Small-Large-Dogs-Pet-Safety-Cover-To-Prevent-Eating-Mistakenly-p-35231028.html,"1pc Dog Muzzle Guard, Anti-Barking Anti-Biting Anti-Chewing Mouth Mask For Small/Large Dogs, Pet Safety Cover To Prevent Eating Mistakenly",img/products/17155794492863fb1af2e2aab0019e9757d41105d8_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/05/13/63/17155794492863fb1af2e2aab0019e9757d41105d8_thumbnail_220x293.webp,2024-06-03 00:17:34.151,sp2405137736614779,"{'color': 'multicolor', 'material': 'abs', 'applicable pet': 'dog'}","From
$1.90",,1.9,,"['Pet Supplies', 'Pet Collars, Leashes & Harnesses', 'Pet Muzzles', '1pc Dog Muzzle Guard, Anti-Barking Anti-Biting Anti-Chewing Mouth Mask For Small']",Pet Supplies,"Pet Collars, Leashes & Harnesses",Pet Muzzles
665d35d7b28cc2dc2b0cfbc8,https://us.shein.com/1pc-Random-Color-Cat-Fish-Shaped-Pet-Cat-Toy-Self-Playing-And-With-Cat-Herb-p-35215680.html,"1pc Random Color Cat Fish Shaped Pet Cat Toy, Self-Playing And With Cat Herb",img/products/1715695015ff807c5f55532720402c480f8c6caca0.webp,https://img.ltwebstatic.com/images3_spmp/2024/05/14/71/1715695015ff807c5f55532720402c480f8c6caca0.webp,2024-06-03 00:17:43.961,sp2405142113404544,"{'color': 'multicolor', 'pattern type': 'animal, colorblock', 'batteries included': 'no', 'applicable pet': 'cat', 'material': 'polyester', 'power supply': 'none', 'composition': '100% polyester'}","$1.14
$1.90
-40%",1.9,1.14,-40.0,"['Pet Supplies', 'Pet Toys', 'Cat Teasers']",Pet Supplies,Pet Toys,Cat Teasers
665d35e6b28cc2dc2b0cfbca,https://us.shein.com/Dog-Collar-Pet-Collar-Pet-Collar-Pet-Collar-Plush-Decorative-Cat-Collar-Plush-For-Kitten-p-35202513.html,Dog Collar Pet Collar Pet Collar Pet Collar Plush Decorative Cat Collar Plush For Kitten,img/products/171558594442b0e467ad5b842eb08d1523f3b9e864_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/05/13/96/171558594442b0e467ad5b842eb08d1523f3b9e864_thumbnail_220x293.webp,2024-06-03 00:17:58.067,sp2405136636113866,"{'color': 'multicolor', 'pattern type': 'colorblock', 'applicable pet': 'cat/dog', 'material': 'polyester'}","$1.90
$2.00
-5%",2.0,1.9,-5.0,"['Pet Supplies', 'Pet Accessories', 'Pet Necklaces']",Pet Supplies,Pet Accessories,Pet Necklaces
665d35ecb28cc2dc2b0cfbcb,https://us.shein.com/1pc-Pet-Toy-Carrot-Shaped-Plush-Toy-Interactive-Sound-Chew-Toy-For-Small-Dogs-And-Cats-Large-Carrot-For-Medium-And-Large-Dogs-Can-Also-Be-Used-As-Pillow-p-35151482.html,"1pc Pet Toy Carrot Shaped Plush Toy, Interactive Sound Chew Toy For Small Dogs And Cats, Large Carrot For Medium And Large Dogs, Can Also Be Used As Pillow",img/products/1715319577a8803f66cfaaf110ece19a190a96ba85_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/05/10/e8/1715319577a8803f66cfaaf110ece19a190a96ba85_thumbnail_220x293.webp,2024-06-03 00:18:04.402,sp2405105636279217,"{'color': 'orange', 'pattern type': 'animal', 'material': 'polyester', 'applicable pet': 'cat/dog', 'composition': '100% polyester'}","From
$1.90",,1.9,,"['Pet Supplies', 'Pet Toys', 'Pet Plush Toys']",Pet Supplies,Pet Toys,Pet Plush Toys
665d3624b28cc2dc2b0cfbeb,https://us.shein.com/1pc-Breathable-Mesh-Dog-Muzzle-For-Small-Medium-Large-Dogs-Bite-Injury-Barking-Chewing-Licking-Prevention-p-35071648.html,"1pc Breathable Mesh Dog Muzzle, For Small Medium Large Dogs Bite/Injury/Barking/Chewing/Licking Prevention",img/products/1715340305d912c5219002fe8454a30d82519ebce4_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/05/10/8c/1715340305d912c5219002fe8454a30d82519ebce4_thumbnail_220x293.webp,2024-06-03 00:19:00.847,sp2405102671480058,"{'color': 'blue', 'pattern type': 'animal, letter', 'material': 'polyamide', 'applicable pet': 'dog'}",$3.80,,3.8,,"['Pet Supplies', 'Pet Collars, Leashes & Harnesses', 'Pet Muzzles', '1pc Breathable Mesh Dog Muzzle, For Small Medium Large Dogs Bite', 'Injury', 'Barking', 'Chewing']",Pet Supplies,"Pet Collars, Leashes & Harnesses",Pet Muzzles
665d3634b28cc2dc2b0cfbed,https://us.shein.com/1pc-Hamster-Catcher-Clamp-Teasing-Anti-Bite-Hand-Clip-Mousetrap-And-Insect-Catcher-p-35063339.html,"1pc Hamster Catcher Clamp, Teasing Anti-Bite Hand Clip, Mousetrap And Insect Catcher",img/products/1715361656353fe9174039554a0413bb29dc659170_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/05/11/f5/1715361656353fe9174039554a0413bb29dc659170_thumbnail_220x293.webp,2024-06-03 00:19:16.969,sp2405115215798239,"{'color': 'multicolor', 'applicable pet': 'small animal', 'material': 'pp'}","From
$1.90",,1.9,,"['Pet Supplies', 'Small Animal Supplies', 'Small Pet Toys']",Pet Supplies,Small Animal Supplies,Small Pet Toys
665d34efb28cc2dc2b0cfbad,https://us.shein.com/DIY-Hamster-Toy-Wooden-Hamster-House-And-Chewing-Toy-Accessory-Set-Suitable-For-Small-Hamsters-Dwarf-Chinese-p-35492857.html,"DIY Hamster Toy - Wooden Hamster House And Chewing Toy Accessory Set, Suitable For Small Hamsters (, Dwarf, Chinese)",img/products/17160136466d16727efdb5708fae32f36c495fcf2c_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/05/18/2c/17160136466d16727efdb5708fae32f36c495fcf2c_thumbnail_220x293.webp,2024-06-03 00:13:51.391,sp2405187272304447,"{'color': 'apricot', 'applicable pet': 'small animal', 'material': 'wood'}","From
$1.90",,1.9,,"['Pet Supplies', 'Small Animal Supplies', 'Small Pet Toys']",Pet Supplies,Small Animal Supplies,Small Pet Toys
665d34fdb28cc2dc2b0cfbae,https://us.shein.com/3pcs-Set-Super-Loud-Emergency-Survival-Whistle-Keychain-Durable-Suitable-For-Outdoor-Adventure-Sports-And-Dog-Training-High-Decibel-Security-Assurance-For-All-Terrains-p-35488948.html,"3pcs/Set Super Loud Emergency Survival Whistle Keychain- Durable, Suitable For Outdoor Adventure, Sports And Dog Training- High Decibel Security Assurance For All Terrains",img/products/1716207482e7400ed47edd1570202c84801b12c64a_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/05/20/29/1716207482e7400ed47edd1570202c84801b12c64a_thumbnail_220x293.webp,2024-06-03 00:14:05.158,sp2405204621473477,"{'color': 'multicolor', 'applicable pet': 'small animal', 'material': 'aluminum alloy'}",$1.90,,1.9,,"['Pet Supplies', 'Bird Supplies', 'Bird Training', '3pcs']",Pet Supplies,Bird Supplies,Bird Training
665d3512b28cc2dc2b0cfbb0,https://us.shein.com/2pcs-Pet-Two-Finger-Toothbrush-Dog-Cat-Toothbrush-Teeth-Cleaning-Finger-Set-Pet-Oral-Cleaning-Tool-p-35478619.html,2pcs - Pet Two Finger Toothbrush Dog Cat Toothbrush Teeth Cleaning Finger Set Pet Oral Cleaning Tool,img/products/1715325424feeb2a63d53b31683b213e1c5840deeb_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/05/10/2e/1715325424feeb2a63d53b31683b213e1c5840deeb_thumbnail_220x293.webp,2024-06-03 00:14:26.201,sh2405103823744119,"{'color': 'blue', 'material': 'silicone', 'applicable pet': 'dog'}",$1.90,,1.9,,"['Pet Supplies', 'Pet Grooming', 'Pet Shower & Bath Accessories', 'Pet Toothbrush']",Pet Supplies,Pet Grooming,Pet Shower & Bath Accessories
665d3563b28cc2dc2b0cfbb9,https://us.shein.com/1pc-Pet-Cat-Crystal-Pendant-Adjustable-Birthday-Party-Necklace-p-35427789.html,1pc Pet Cat Crystal Pendant Adjustable Birthday Party Necklace,img/products/171593022223a9c7d3f4aea24c84b65cf69e6b11fd_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/05/17/91/171593022223a9c7d3f4aea24c84b65cf69e6b11fd_thumbnail_220x293.webp,2024-06-03 00:15:47.969,sp2405179999087168,"{'color': 'multicolor', 'applicable pet': 'cat', 'material': 'abs'}",$2.00,,2.0,,"['Pet Supplies', 'Pet Accessories', 'Pet Necklaces']",Pet Supplies,Pet Accessories,Pet Necklaces
665d358bb28cc2dc2b0cfbbd,https://us.shein.com/1pc-Pet-Photo-Frame-Creative-Double-Sided-Wooden-Revolving-DIY-Picture-Frame-Suitable-For-Memorializing-Cats-And-Dogs-p-35400268.html,"1pc Pet Photo Frame, Creative Double-Sided Wooden Revolving DIY Picture Frame, Suitable For Memorializing Cats And Dogs",img/products/1715773700f1ae9d1d116864ce7ec982ca38b1d081.webp,https://img.ltwebstatic.com/images3_spmp/2024/05/15/0d/1715773700f1ae9d1d116864ce7ec982ca38b1d081.webp,2024-06-03 00:16:27.464,sp2405152717266776,"{'color': 'multicolor', 'applicable pet': 'cat/dog', 'material': 'mdf'}","From
$3.00",,3.0,,"['Pet Supplies', 'Pet Memorial', 'Pet Picture Frames']",Pet Supplies,Pet Memorial,Pet Picture Frames
665d3597b28cc2dc2b0cfbc0,https://us.shein.com/1pc-Pet-Dog-Cat-Play-Toy-Simulation-Plush-Snake-Interactive-Toy-For-Pets-Relaxation-And-Fun-Not-Suitable-For-Children-p-35338150.html,"1pc Pet Dog & Cat Play Toy Simulation Plush Snake, Interactive Toy For Pets' Relaxation And Fun, Not Suitable For Children",img/products/1715843390c5a68144663009757e4e7e8ccede29d9_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/05/16/50/1715843390c5a68144663009757e4e7e8ccede29d9_thumbnail_220x293.webp,2024-06-03 00:16:39.457,sp2405165507859456,"{'color': 'multicolor', 'material': 'polyester', 'applicable pet': 'cat/dog', 'composition': '100% polyester'}","$1.15
$3.70
-69%",3.7,1.15,-69.0,"['Pet Supplies', 'Pet Toys', 'Pet Plush Toys']",Pet Supplies,Pet Toys,Pet Plush Toys
665d359eb28cc2dc2b0cfbc1,https://us.shein.com/Pet-Food-Storage-Container-Kitchen-Sealed-Canister-For-Snacks-Dry-Goods-Plastic-Grain-Flour-Container-With-Buckle-Lid-Ideal-For-Nut-Snacks-Storage-p-35331538.html,"Pet Food Storage Container Kitchen Sealed Canister For Snacks & Dry Goods, Plastic Grain & Flour Container With Buckle Lid - Ideal For Nut & Snacks Storage",img/products/17156960563efb8cac9b2a15e6ba3e6b1bd5f86a71.webp,https://img.ltwebstatic.com/images3_spmp/2024/05/14/e4/17156960563efb8cac9b2a15e6ba3e6b1bd5f86a71.webp,2024-06-03 00:16:46.585,sp2405146577818787,"{'color': 'clear', 'material': 'pp', 'applicable pet': 'cat/dog'}","From
$1.90",,1.9,,"['Pet Supplies', 'Pet Bowls & Feeders', 'Pet Food Storage Containers & Scoops']",Pet Supplies,Pet Bowls & Feeders,Pet Food Storage Containers & Scoops
665d35c7b28cc2dc2b0cfbc6,https://us.shein.com/Fish-Tank-Filter-Brush-Large-Fish-Pond-Cross-Brush-Black-Brush-For-Fish-Tank-Filter-Media-Stainless-Steel-Brush-Suitable-For-Large-Aquarium-Filtration-And-Hydroponics-p-35231202.html,"Fish Tank Filter Brush, Large Fish Pond Cross Brush, Black Brush For Fish Tank Filter Media, Stainless Steel Brush, Suitable For Large Aquarium Filtration And Hydroponics",img/products/1715565485796774a09b0b9050fbbbf1fd61450c00_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/05/13/2b/1715565485796774a09b0b9050fbbbf1fd61450c00_thumbnail_220x293.webp,2024-06-03 00:17:27.291,sp2405135569745399,"{'color': 'multicolor', 'applicable pet': 'fish', 'material': 'pet'}","From
$1.90",,1.9,,"['Pet Supplies', 'Fish & Aquarium Supplies', 'Tank & Accessories']",Pet Supplies,Fish & Aquarium Supplies,Tank & Accessories
665d35f3b28cc2dc2b0cfbcc,https://us.shein.com/A-Random-Pet-Collection-Bag-For-Cat-And-Dog-Feces-Disposal-A-Dog-Feces-Bag-An-Outdoor-Portable-Dog-Garbage-Bag-p-35148648.html,"A Random Pet Collection Bag For Cat And Dog Feces Disposal, A Dog Feces Bag, An Outdoor Portable Dog Garbage Bag",img/products/17154246647e3f693d1d31c5459b5f66077d585eaf_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/05/11/b1/17154246647e3f693d1d31c5459b5f66077d585eaf_thumbnail_220x293.webp,2024-06-03 00:18:11.367,sp2405112015111517,"{'color': 'multicolor', 'pattern type': 'plain', 'power supply': 'none', 'material': 'pe', 'applicable pet': 'cat/dog'}",$1.90,,1.9,,"['Pet Supplies', 'Pet Cleaning', 'Pet Poopbags']",Pet Supplies,Pet Cleaning,Pet Poopbags
665d3601b28cc2dc2b0cfbce,https://us.shein.com/1pc-Big-Cat-Toy-Bell-Ball-Diameter-8cm-Relieve-Boredom-Sound-Bell-Amuses-Cat-Bite-Proof-Ball-p-35115353.html,"1pc Big Cat Toy Bell Ball, Diameter 8cm Relieve Boredom Sound Bell Amuses Cat Bite-Proof Ball",img/products/17156805710798621ba04fea3690d1c608b290466d_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/05/14/67/17156805710798621ba04fea3690d1c608b290466d_thumbnail_220x293.webp,2024-06-03 00:18:25.804,sp2405147995545589,"{'color': 'multicolor', 'pattern type': 'animal', 'batteries included': 'no', 'material': 'ps', 'power supply': 'none', 'applicable pet': 'cat'}","$0.91
$1.90
-52%",1.9,0.91,-52.0,"['Pet Supplies', 'Pet Toys', 'Pet Chew Toys']",Pet Supplies,Pet Toys,Pet Chew Toys
665d3612b28cc2dc2b0cfbd0,https://us.shein.com/1pc-Random-Wind-Up-Plush-Rat-Design-Cat-Toy-Interactive-And-Entertaining-Indoor-Toy-For-Cats-p-35073748.html,"1pc Random Wind-Up Plush Rat Design Cat Toy, Interactive And Entertaining Indoor Toy For Cats",img/products/17155941002d95cea3ded97ddeb998a3c03eae7fee_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/05/13/2e/17155941002d95cea3ded97ddeb998a3c03eae7fee_thumbnail_220x293.webp,2024-06-03 00:18:42.621,sp2307124144859268,"{'color': 'multicolor', 'pattern type': 'animal, cartoon', 'batteries included': 'no', 'applicable pet': 'cat', 'material': 'pp', 'power supply': 'none'}",$1.90,,1.9,,"['Pet Supplies', 'Pet Toys', 'Cat Teasers']",Pet Supplies,Pet Toys,Cat Teasers
665d365fb28cc2dc2b0cfbf3,https://us.shein.com/1pc-Cute-Pet-Bow-Headband-Polyester-Elastic-Bow-Headwear-Prop-For-Cat-Dog-Clothing-Party-Photoshoot-Random-Color-p-35028629.html,"1pc Cute Pet Bow Headband Polyester Elastic Bow Headwear Prop For Cat/Dog Clothing Party Photoshoot, Random Color",img/products/1715074964bd5951f3080ac0cd9b8544206c0167b3_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/05/07/24/1715074964bd5951f3080ac0cd9b8544206c0167b3_thumbnail_220x293.webp,2024-06-03 00:19:59.458,sp2405072094067764,"{'color': 'multicolor', 'pattern type': 'animal', 'applicable pet': 'cat/dog', 'material': 'polyester'}",$1.90,,1.9,,"['Pet Supplies', 'Pet Accessories', 'Pet Headwear', '1pc Cute Pet Bow Headband Polyester Elastic Bow Headwear Prop For Cat']",Pet Supplies,Pet Accessories,Pet Headwear
665d367cb28cc2dc2b0cfbf7,https://us.shein.com/Hamster-Food-Bowl-Hedgehog-Small-Animal-Circular-Food-Bowl-Plastic-Anti-Flipping-Food-Bowl-Food-Box-Golden-Wire-Bear-Pet-Feeder-p-35019817.html,"Hamster Food Bowl, Hedgehog Small Animal Circular Food Bowl, Plastic Anti Flipping Food Bowl, Food Box, Golden Wire Bear Pet Feeder",img/products/171525507251133328a08e29328c911484abb3eec1_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/05/09/a5/171525507251133328a08e29328c911484abb3eec1_thumbnail_220x293.webp,2024-06-03 00:20:28.082,sp2405099752201565,"{'color': 'multicolor', 'applicable pet': 'small animal', 'material': 'ps'}",$1.90,,1.9,,"['Pet Supplies', 'Small Animal Supplies', 'Small Pet Feeders']",Pet Supplies,Small Animal Supplies,Small Pet Feeders
665d3666b28cc2dc2b0cfbf4,https://us.shein.com/Pet-Accessory-Clothing-Replacement-Sweater-Decoration-For-Dress-Up-And-Photography-Of-Your-Small-Pet-p-35023363.html,"Pet Accessory Clothing Replacement, Sweater Decoration, For Dress-Up And Photography Of Your Small Pet",img/products/17153359903aff4b9e340e98aded5c3a55bcf5efbc.webp,https://img.ltwebstatic.com/images3_spmp/2024/05/10/68/17153359903aff4b9e340e98aded5c3a55bcf5efbc.webp,2024-06-03 00:20:06.457,sp2405108801841408,"{'color': 'multicolor', 'applicable pet': 'reptile & amphibian', 'material': 'polyester'}","$1.90
$2.30
-17%",2.3,1.9,-17.0,"['Pet Supplies', 'Small Animal Supplies', 'Small Pet Clothing']",Pet Supplies,Small Animal Supplies,Small Pet Clothing
665d36b6b28cc2dc2b0cfc10,https://us.shein.com/1pc-Pet-Drool-Scarf-Triangle-Bandana-For-Cats-And-Dogs-Suitable-For-Small-Breeds-p-35007703.html,"1pc Pet Drool Scarf, Triangle Bandana For Cats And Dogs, Suitable For Small Breeds",img/products/1708914487f52d88eddc3b60ea243059eb50e94edf_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/02/26/a7/1708914487f52d88eddc3b60ea243059eb50e94edf_thumbnail_220x293.webp,2024-06-03 00:21:26.399,sp2405069581354018,"{'color': 'yellow', 'applicable pet': 'cat/dog', 'material': 'polyester', 'composition': '100% polyester'}",$1.90,,1.9,,"['Pet Supplies', 'Pet Accessories', 'Pet Scarves']",Pet Supplies,Pet Accessories,Pet Scarves
665d36cdb28cc2dc2b0cfc12,https://us.shein.com/1pc-Cat-Toy-Self-Amusing-Suction-Cup-Spring-Faux-Fur-Ball-Interactive-Pet-Plaything-p-34998652.html,1pc Cat Toy Self-Amusing Suction Cup Spring Faux Fur Ball Interactive Pet Plaything,img/products/1715159694b68bc0a5c59da60ceda599f9afa907e8_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/05/08/27/1715159694b68bc0a5c59da60ceda599f9afa907e8_thumbnail_220x293.webp,2024-06-03 00:21:49.672,sp2405084654195103,"{'color': 'yellow', 'pattern type': 'plain', 'batteries included': 'no', 'applicable pet': 'cat', 'material': 'polyester', 'power supply': 'none', 'composition': '100% polyester'}",$1.90,,1.9,,"['Pet Supplies', 'Pet Toys', 'Cat Teasers']",Pet Supplies,Pet Toys,Cat Teasers
665d36f7b28cc2dc2b0cfc18,https://us.shein.com/1pc-New-Creative-Dual-Color-Dog-Muzzle-Anti-Bark-Anti-Bite-Anti-Chewing-Pet-Mouth-Cover-Suitable-For-All-Breeds-Of-Dogs-p-34931533.html,"1pc New Creative Dual-Color Dog Muzzle, Anti-Bark Anti-Bite Anti-Chewing Pet Mouth Cover, Suitable For All Breeds Of Dogs",img/products/1714937565addc3606602400de5cafd58a3188c9dc_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/05/06/6f/1714937565addc3606602400de5cafd58a3188c9dc_thumbnail_220x293.webp,2024-06-03 00:22:31.116,sp2404304990434995,"{'color': 'multicolor', 'pattern type': 'striped', 'material': 'pp', 'applicable pet': 'dog'}","From
$1.90",,1.9,,"['Pet Supplies', 'Pet Collars, Leashes & Harnesses', 'Pet Muzzles']",Pet Supplies,"Pet Collars, Leashes & Harnesses",Pet Muzzles
665d370cb28cc2dc2b0cfc1c,https://us.shein.com/1pc-3pcs-Pet-Bow-Tie-Collar-Accessories-Bowknot-Rabbit-Ear-Dog-Bow-Tie-p-34882108.html,"1pc/3pcs Pet Bow Tie Collar Accessories, Bowknot/Rabbit Ear Dog Bow Tie",img/products/171498315255f6488f49faf50a578a713b1f7fd781.webp,https://img.ltwebstatic.com/images3_spmp/2024/05/06/6c/171498315255f6488f49faf50a578a713b1f7fd781.webp,2024-06-03 00:22:52.361,sp2405063689526967,"{'color': 'multicolor', 'material': 'fabric', 'applicable pet': 'cat/dog'}","From
$1.90",,1.9,,"['Pet Supplies', 'Pet Collars, Leashes & Harnesses', 'Pet Collars', '1pc', '3pcs Pet Bow Tie Collar Accessories, Bowknot']",Pet Supplies,"Pet Collars, Leashes & Harnesses",Pet Collars
665d376eb28cc2dc2b0cfc28,https://us.shein.com/1-Piece-Randomly-Distributed-Pet-Glasses-Dog-Sunglasses-Cool-Photos-Dressing-Up-Glasses-Sun-Protection-Wind-Protection-Personalized-Cat-Glasses-p-34829237.html,"1 Piece Randomly Distributed Pet Glasses, Dog Sunglasses, Cool Photos, Dressing Up Glasses, Sun Protection, Wind Protection, Personalized Cat Glasses",img/products/1714895717076872637331637e985079479bfb805a_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/05/05/05/1714895717076872637331637e985079479bfb805a_thumbnail_220x293.webp,2024-06-03 00:24:30.350,sp2405057704675347,"{'color': 'multicolor', 'pattern type': 'animal, cartoon', 'applicable pet': 'cat/dog', 'material': 'pp'}",$1.90,,1.9,,"['Pet Supplies', 'Pet Accessories', 'Pet Glasses']",Pet Supplies,Pet Accessories,Pet Glasses
665d3775b28cc2dc2b0cfc29,https://us.shein.com/1PcMINI-Pet-Cat-And-Dog-Tourniquet-p-34799150.html,1PcMINI Pet Cat And Dog Tourniquet,img/products/1715135124c15c2cf0e231c944a824202814105d77_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/05/08/bf/1715135124c15c2cf0e231c944a824202814105d77_thumbnail_220x293.webp,2024-06-03 00:24:37.195,sh2405088603801540,"{'color': 'multicolor', 'pattern type': 'plain', 'material': 'abs', 'applicable pet': 'cat/dog'}","$1.90
$2.10
-10%",2.1,1.9,-10.0,"['Pet Supplies', 'Pet Health Care', 'Pet First Aid', 'Pet Bandage']",Pet Supplies,Pet Health Care,Pet First Aid
665d37aeb28cc2dc2b0cfc32,https://us.shein.com/1pc-Christmas-Bones-Design-Pet-Grinding-Teeth-Squeaky-Plush-Toy-Durable-Chew-Toy-For-Dog-Interactive-Supply-p-34744832.html,"1pc Christmas Bones Design Pet Grinding Teeth Squeaky Plush Toy,Durable Chew Toy For Dog Interactive Supply",img/products/1714388742454e72139c474ee71c395bd8bedac014_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/04/29/8f/1714388742454e72139c474ee71c395bd8bedac014_thumbnail_220x293.webp,2024-06-03 00:25:34.583,sp2404293080295173,"{'color': 'red', 'pattern type': 'animal, colorblock', 'batteries included': 'no', 'material': 'polyester', 'power supply': 'none', 'applicable pet': 'cat/dog', 'composition': '100% polyester'}",$1.90,,1.9,,"['Pet Supplies', 'Pet Toys', 'Pet Chew Toys']",Pet Supplies,Pet Toys,Pet Chew Toys
665d37b6b28cc2dc2b0cfc33,https://us.shein.com/Self-Adhesive-Elastic-Bandage-Suitable-For-Pet-Outdoor-Activities-Pet-Shoes-Stain-Resistance-Abrasion-Resistance-Blue-Green-5cm-1-96in-Wide-450cm-177-16in-Long-p-34743780.html,"Self-Adhesive Elastic Bandage, Suitable For Pet Outdoor Activities, Pet Shoes, Stain Resistance, Abrasion Resistance, Blue + Green (5cm/1.96in Wide * 450cm/177.16in Long)",img/products/1714202569fddc78f5b873ccfa6b26d2070d280436_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/04/27/5e/1714202569fddc78f5b873ccfa6b26d2070d280436_thumbnail_220x293.webp,2024-06-03 00:25:42.178,sp2404270234145268,"{'color': 'green', 'pattern type': 'plaid', 'material': 'non-woven fabric', 'applicable pet': 'cat/dog', 'composition': '100% polyester'}",$1.90,,1.9,,"['Pet Supplies', 'Pet Health Care', 'Pet First Aid', 'Pet Bandage', 'Self-Adhesive Elastic Bandage, Suitable For Pet Outdoor Activities, Pet Shoes, Stain Resistance, Abrasion Resistance, Blue + Green (5cm', '1.96in Wide * 450cm']",Pet Supplies,Pet Health Care,Pet First Aid
